lat,lon,value
57.0215868509,9.88626655577,4.1686
57.0215751837,9.88791345986,4.1686
57.0215634948,9.8895603627,4.1686
57.0215517842,9.89120726428,4.1686
57.0215400519,9.89285416461,8.3372
57.0215282981,9.89450106369,4.1686
57.0215165225,9.8961479615,4.1686
57.0215047253,9.89779485806,4.1686
57.0214929065,9.89944175335,4.1686
57.0214810659,9.90108864737,8.3372
57.0214692038,9.90273554012,8.3372
57.0214573199,9.9043824316,12.5058
57.0214454144,9.90602932181,12.5058
57.0214334873,9.90767621075,12.5058
57.0214215385,9.9093230984,12.5058
57.021409568,9.91096998477,12.5058
57.0213975759,9.91261686987,8.3372
57.0213855622,9.91426375367,8.3372
57.0213735267,9.91591063619,8.3372
57.0213614696,9.91755751742,8.3372
57.0213493909,9.91920439736,4.1686
57.0213372905,9.920851276,4.1686
57.0213251685,9.92249815334,4.1686
57.0213130247,9.92414502939,4.1686
57.0213008594,9.92579190413,4.1686
57.0212886724,9.92743877758,4.1686
57.0212764637,9.92908564971,4.1686
57.0212642333,9.93073252054,4.1686
57.0212519813,9.93237939005,4.1686
57.0212397077,9.93402625826,4.1686
57.0212274124,9.93567312515,4.1686
57.0212150954,9.93731999072,4.1686
57.0212027568,9.93896685497,4.1686
57.0211903965,9.9406137179,4.1686
57.0211780146,9.9422605795,0.0
57.021165611,9.94390743978,0.0
57.0211531858,9.94555429873,4.1686
57.0211407389,9.94720115634,4.1686
57.0211282703,9.94884801262,4.1686
57.0211157801,9.95049486757,8.3372
57.0211032682,9.95214172118,4.1686
57.0210907347,9.95378857345,8.3372
57.0233833271,9.886309302,4.1686
57.023371659,9.8879562855,8.3372
57.0233599693,9.88960326775,8.3372
57.0233482579,9.89125024874,8.3372
57.0233365249,9.89289722848,4.1686
57.0233247702,9.89454420696,4.1686
57.0233129938,9.89619118418,4.1686
57.0233011958,9.89783816014,8.3372
57.0232893762,9.89948513484,8.3372
57.0232775348,9.90113210827,8.3372
57.0232656719,9.90277908043,4.1686
57.0232537872,9.90442605131,12.5058
57.0232418809,9.90607302093,12.5058
57.023229953,9.90771998927,8.3372
57.0232180033,9.90936695633,12.5058
57.0232060321,9.9110139221,16.6744
57.0231940391,9.9126608866,8.3372
57.0231820245,9.91430784981,8.3372
57.0231699883,9.91595481173,8.3372
57.0231579304,9.91760177237,8.3372
57.0231458508,9.91924873171,4.1686
57.0231337496,9.92089568975,4.1686
57.0231216267,9.9225426465,4.1686
57.0231094822,9.92418960195,4.1686
57.023097316,9.9258365561,4.1686
57.0230851281,9.92748350894,4.1686
57.0230729186,9.92913046048,4.1686
57.0230606874,9.93077741071,4.1686
57.0230484346,9.93242435963,4.1686
57.0230361601,9.93407130724,4.1686
57.023023864,9.93571825353,4.1686
57.0230115462,9.9373651985,4.1686
57.0229992067,9.93901214215,4.1686
57.0229868456,9.94065908448,4.1686
57.0229744628,9.94230602548,8.3372
57.0229620584,9.94395296516,8.3372
57.0229496323,9.94559990351,8.3372
57.0229371845,9.94724684053,8.3372
57.0229247151,9.94889377621,8.3372
57.0229122241,9.95054071056,8.3372
57.0228997113,9.95218764356,8.3372
57.022887177,9.95383457523,8.3372
57.0251798026,9.88635205323,4.1686
57.0251681338,9.88799911615,8.3372
57.0251564433,9.88964617781,4.1686
57.0251447311,9.89129323822,8.3372
57.0251329973,9.89294029738,4.1686
57.0251212418,9.89458735527,4.1686
57.0251094646,9.89623441191,8.3372
57.0250976658,9.89788146729,4.1686
57.0250858453,9.8995285214,8.3372
57.0250740032,9.90117557424,4.1686
57.0250621394,9.90282262582,4.1686
57.025050254,9.90446967612,8.3372
57.0250383468,9.90611672515,4.1686
57.0250264181,9.9077637729,8.3372
57.0250144676,9.90941081937,8.3372
57.0250024955,9.91105786457,8.3372
57.0249905018,9.91270490848,8.3372
57.0249784864,9.9143519511,8.3372
57.0249664493,9.91599899244,8.3372
57.0249543906,9.91764603248,8.3372
57.0249423102,9.91929307124,8.3372
57.0249302081,9.9209401087,4.1686
57.0249180844,9.92258714486,8.3372
57.0249059391,9.92423417972,4.1686
57.024893772,9.92588121328,4.1686
57.0248815833,9.92752824554,8.3372
57.024869373,9.92917527649,4.1686
57.024857141,9.93082230613,4.1686
57.0248448873,9.93246933446,4.1686
57.024832612,9.93411636147,4.1686
57.024820315,9.93576338718,4.1686
57.0248079964,9.93741041156,4.1686
57.0247956561,9.93905743462,4.1686
57.0247832941,9.94070445636,8.3372
57.0247709105,9.94235147678,8.3372
57.0247585052,9.94399849586,8.3372
57.0247460783,9.94564551362,8.3372
57.0247336297,9.94729253005,12.5058
57.0247211594,9.94893954514,8.3372
57.0247086675,9.9505865589,8.3372
57.0246961539,9.95223357131,4.1686
57.0246836187,9.95388058239,8.3372
57.0269762777,9.88639480945,8.3372
57.026964608,9.88804195179,8.3372
57.0269529167,9.88968909288,8.3372
57.0269412038,9.89133623272,8.3372
57.0269294691,9.8929833713,8.3372
57.0269177128,9.89463050863,4.1686
57.0269059349,9.89627764469,4.1686
57.0268941352,9.89792477949,4.1686
57.026882314,9.89957191303,4.1686
57.026870471,9.90121904529,4.1686
57.0268586064,9.90286617629,4.1686
57.0268467202,9.90451330602,4.1686
57.0268348122,9.90616043447,4.1686
57.0268228826,9.90780756165,4.1686
57.0268109314,9.90945468755,8.3372
57.0267989585,9.91110181216,12.5058
57.0267869639,9.9127489355,12.5058
57.0267749477,9.91439605754,8.3372
57.0267629098,9.9160431783,8.3372
57.0267508502,9.91769029777,8.3372
57.026738769,9.91933741595,8.3372
57.0267266661,9.92098453283,8.3372
57.0267145416,9.92263164841,8.3372
57.0267023954,9.9242787627,8.3372
57.0266902275,9.92592587568,8.3372
57.026678038,9.92757298736,8.3372
57.0266658268,9.92922009773,4.1686
57.026653594,9.93086720679,4.1686
57.0266413395,9.93251431454,4.1686
57.0266290633,9.93416142098,4.1686
57.0266167655,9.9358085261,8.3372
57.026604446,9.9374556299,8.3372
57.0265921049,9.93910273238,8.3372
57.0265797421,9.94074983354,4.1686
57.0265673576,9.94239693338,8.3372
57.0265549515,9.94404403188,8.3372
57.0265425237,9.94569112906,8.3372
57.0265300742,9.94733822491,8.3372
57.0265176031,9.94898531942,8.3372
57.0265051104,9.95063241259,8.3372
57.0264925959,9.95227950442,8.3372
57.0264800598,9.95392659492,8.3372
57.0287727522,9.88643757067,8.3372
57.0287610817,9.88808479245,8.3372
57.0287493896,9.88973201297,8.3372
57.0287376759,9.89137923225,8.3372
57.0287259404,9.89302645026,8.3372
57.0287141833,9.89467366702,8.3372
57.0287024046,9.89632088252,8.3372
57.0286906041,9.89796809675,4.1686
57.0286787821,9.89961530972,4.1686
57.0286669383,9.90126252142,8.3372
57.0286550729,9.90290973186,8.3372
57.0286431858,9.90455694102,8.3372
57.0286312771,9.9062041489,8.3372
57.0286193467,9.90785135551,8.3372
57.0286073946,9.90949856084,16.6744
57.0285954209,9.91114576489,16.6744
57.0285834255,9.91279296766,12.5058
57.0285714084,9.91444016914,16.6744
57.0285593697,9.91608736933,20.843
57.0285473093,9.91773456823,12.5058
57.0285352273,9.91938176584,12.5058
57.0285231236,9.92102896215,12.5058
57.0285109982,9.92267615716,16.6744
57.0284988512,9.92432335088,12.5058
57.0284866825,9.92597054329,12.5058
57.0284744922,9.9276177344,8.3372
57.0284622801,9.9292649242,8.3372
57.0284500465,9.93091211269,8.3372
57.0284377911,9.93255929987,4.1686
57.0284255141,9.93420648574,8.3372
57.0284132155,9.93585367029,12.5058
57.0284008951,9.93750085352,8.3372
57.0283885531,9.93914803544,4.1686
57.0283761895,9.94079521603,8.3372
57.0283638042,9.94244239529,8.3372
57.0283513972,9.94408957322,8.3372
57.0283389686,9.94573674983,8.3372
57.0283265183,9.9473839251,12.5058
57.0283140463,9.94903109904,12.5058
57.0283015527,9.95067827164,12.5058
57.0282890374,9.9523254429,12.5058
57.0282765005,9.95397261282,12.5058
57.0305692262,9.88648033688,8.3372
57.0305575549,9.88812763811,8.3372
57.030545862,9.88977493808,12.5058
57.0305341474,9.89142223679,12.5058
57.0305224112,9.89306953425,8.3372
57.0305106533,9.89471683045,4.1686
57.0304988737,9.8963641254,4.1686
57.0304870725,9.89801141907,8.3372
57.0304752496,9.89965871149,8.3372
57.030463405,9.90130600263,8.3372
57.0304515388,9.90295329251,4.1686
57.0304396509,9.90460058111,4.1686
57.0304277414,9.90624786844,8.3372
57.0304158102,9.90789515449,12.5058
